trim,tilt_power,ml_blend_weight,base_unit_fraction,max_gross_leverage,search_ann_ret,search_sharpe,holdout_ann_ret,holdout_sharpe,final_nav,n_positions
0.2,0.75,0.0,0.0035,2.5,0.05307031310150401,0.9062553660144337,0.02757323537017231,0.4777270027704545,23807420.494525097,87444
0.2,0.75,0.0,0.0035,3.0,0.05307031310150401,0.9062553660144337,0.02757323537017231,0.4777270027704545,23807420.494525097,87444
0.2,0.75,0.0,0.004,1.5,0.031542402139363324,0.6414370786781256,0.017096746385336425,0.31051093087652876,16895865.249305617,87444
0.2,0.75,0.0,0.004,2.0,0.04776019846904789,0.8584355944175474,0.016468157180401954,0.28562284382263325,20863650.767780755,87444
0.2,0.75,0.0,0.004,2.5,0.05817539754905621,0.8976076599853091,0.02695477144038172,0.42187098899397735,25356417.7607105,87444
0.2,0.75,0.0,0.004,3.0,0.058963664033244934,0.9018810937473748,0.027268936720163728,0.4332759526851119,25662469.757236615,87444
0.2,0.75,0.25,0.002,1.5,0.03226437171401053,0.8957890936359236,0.015027170252470023,0.38109204699407206,16860559.68987691,79650
0.2,0.75,0.25,0.002,2.0,0.03226437171401053,0.8957890936359236,0.015027170252470023,0.38109204699407206,16860559.68987691,79650
0.2,0.75,0.25,0.002,2.5,0.03226437171401053,0.8957890936359236,0.015027170252470023,0.38109204699407206,16860559.68987691,79650
0.2,0.75,0.25,0.002,3.0,0.03226437171401053,0.8957890936359236,0.015027170252470023,0.38109204699407206,16860559.68987691,79650
0.2,0.75,0.25,0.0025,1.5,0.03780177644754601,0.8675366936635015,0.01521595521478658,0.3281417409014043,18167038.344166968,79650
0.2,0.75,0.25,0.0025,2.0,0.037930498627944065,0.8676003692866557,0.016258201444029785,0.35892761942641027,18305733.072272282,79650
0.2,0.75,0.25,0.0025,2.5,0.037930498627944065,0.8676003692866557,0.016258201444029785,0.35892761942641027,18305733.072272282,79650
0.2,0.75,0.25,0.0025,3.0,0.037930498627944065,0.8676003692866557,0.016258201444029785,0.35892761942641027,18305733.072272282,79650
0.2,0.75,0.25,0.003,1.5,0.0394762368896322,0.8700815120591655,0.008228846076558938,0.1728473225519522,17851109.27900053,79650
0.2,0.75,0.25,0.003,2.0,0.04386487899657654,0.8520348898525951,0.016747718633034925,0.32853510640247946,19853398.937717635,79650
0.2,0.75,0.25,0.003,2.5,0.04386487899657654,0.8520348898525951,0.016747718633034925,0.32853510640247946,19853398.937717635,79650
0.2,0.75,0.25,0.003,3.0,0.04386487899657654,0.8520348898525951,0.016747718633034925,0.32853510640247946,19853398.937717635,79650
0.2,0.75,0.25,0.0035,1.5,0.04106085257220138,0.8484019341157618,0.007058557171110369,0.148409970382705,18107615.176490013,79650
0.2,0.75,0.25,0.0035,2.0,0.0483621907970766,0.833132492926691,0.013321734418391573,0.23697112399165834,20657528.754663825,79650
0.2,0.75,0.25,0.0035,2.5,0.049247477562796016,0.8426147903393842,0.016810813293479443,0.3006104072197062,21315841.758473694,79650
0.2,0.75,0.25,0.0035,3.0,0.049247477562796016,0.8426147903393842,0.016810813293479443,0.3006104072197062,21315841.758473694,79650
0.2,0.75,0.25,0.004,1.5,0.04121019919130231,0.7986744742801567,0.0030824486087766,0.08098796226102362,17735311.37435773,79650
0.2,0.75,0.25,0.004,2.0,0.04976538467594227,0.8514383697821581,0.004702461388443213,0.10131602496759459,20032439.604703784,79650
0.2,0.75,0.25,0.004,2.5,0.054317257806856256,0.8332983215851449,0.01605452089744075,0.26686518284767313,22679235.419338048,79650
0.2,0.75,0.25,0.004,3.0,0.054317257806856256,0.8332983215851449,0.01605452089744075,0.26686518284767313,22679235.419338048,79650
0.2,0.75,0.5,0.002,1.5,0.02576473272854929,0.7226271414343821,0.016879899396249787,0.4370888030089601,15620945.111314826,73524
0.2,0.75,0.5,0.002,2.0,0.02576473272854929,0.7226271414343821,0.016879899396249787,0.4370888030089601,15620945.111314826,73524
0.2,0.75,0.5,0.002,2.5,0.02576473272854929,0.7226271414343821,0.016879899396249787,0.4370888030089601,15620945.111314826,73524
0.2,0.75,0.5,0.002,3.0,0.02576473272854929,0.7226271414343821,0.016879899396249787,0.4370888030089601,15620945.111314826,73524
0.2,0.75,0.5,0.0025,1.5,0.0301759493159095,0.6919959021274661,0.018448652215142802,0.3918139972907797,16717906.123178672,73524
0.2,0.75,0.5,0.0025,2.0,0.0301759493159095,0.6919959021274661,0.018448652215142802,0.3918139972907797,16717906.123178672,73524
0.2,0.75,0.5,0.0025,2.5,0.0301759493159095,0.6919959021274661,0.018448652215142802,0.3918139972907797,16717906.123178672,73524
0.2,0.75,0.5,0.0025,3.0,0.0301759493159095,0.6919959021274661,0.018448652215142802,0.3918139972907797,16717906.123178672,73524
0.2,0.75,0.5,0.003,1.5,0.03380996837222039,0.6797336951104542,0.011048318312820049,0.2123569062076343,16826675.788728226,73524
0.2,0.75,0.5,0.003,2.0,0.03440796907297683,0.6717571358369273,0.02091809928274002,0.3937626361214981,17935386.371666614,73524
0.2,0.75,0.5,0.003,2.5,0.03440796907297683,0.6717571358369273,0.02091809928274002,0.3937626361214981,17935386.371666614,73524
0.2,0.75,0.5,0.003,3.0,0.03440796907297683,0.6717571358369273,0.02091809928274002,0.3937626361214981,17935386.371666614,73524
0.2,0.75,0.5,0.0035,1.5,0.03457206010799663,0.6246378439614183,0.0030255922718938066,0.07873497258997976,16236945.516541168,73524
0.2,0.75,0.5,0.0035,2.0,0.03879404232599626,0.6611137413900168,0.02245115731826197,0.37956729355009294,19174529.789817594,73524
0.2,0.75,0.5,0.0035,2.5,0.03879404232599626,0.6611137413900168,0.022444781085846577,0.37963855392729556,19173842.234408565,73524
0.2,0.75,0.5,0.0035,3.0,0.03879404232599626,0.6611137413900168,0.022444781085846577,0.37963855392729556,19173842.234408565,73524
0.2,0.75,0.5,0.004,1.5,0.034167004285040825,0.5889504302731577,0.0026546248754051316,0.07275142275627658,16115438.976126507,73524
0.2,0.75,0.5,0.004,2.0,0.04224518061002547,0.6546639889953088,0.012793224428091277,0.20717308861580652,19003368.55878574,73524
0.2,0.75,0.5,0.004,2.5,0.04268108622938671,0.6491927520100289,0.02272847025099023,0.3524813536867148,20216457.36927344,73524
0.2,0.75,0.5,0.004,3.0,0.04268108622938671,0.6491927520100289,0.02272847025099023,0.3524813536867148,20216457.36927344,73524
0.2,0.75,0.75,0.002,1.5,0.023460170787306334,0.5247292094831189,0.012397467433798104,0.32230613824053667,14765360.284667086,79346
0.2,0.75,0.75,0.002,2.0,0.023460170787306334,0.5247292094831189,0.012397467433798104,0.32230613824053667,14765360.284667086,79346
0.2,0.75,0.75,0.002,2.5,0.023460170787306334,0.5247292094831189,0.012397467433798104,0.32230613824053667,14765360.284667086,79346
0.2,0.75,0.75,0.002,3.0,0.023460170787306334,0.5247292094831189,0.012397467433798104,0.32230613824053667,14765360.284667086,79346
0.2,0.75,0.75,0.0025,1.5,0.027128116290439097,0.5009910240376859,0.010954570681841247,0.23633206604925877,15383155.249007659,79346
0.2,0.75,0.75,0.0025,2.0,0.026872311173038677,0.49842746829221574,0.013456312415111249,0.2864394643105732,15549987.129035681,79346
0.2,0.75,0.75,0.0025,2.5,0.026872311173038677,0.49842746829221574,0.013456312415111249,0.2864394643105732,15549987.129035681,79346
0.2,0.75,0.75,0.0025,3.0,0.026872311173038677,0.49842746829221574,0.013456312415111249,0.2864394643105732,15549987.129035681,79346
0.2,0.75,0.75,0.003,1.5,0.02915233262016237,0.47652083832683945,0.0006269585565215063,0.04047049688124664,14899116.247059029,79346
0.2,0.75,0.75,0.003,2.0,0.030216211874048104,0.4822128192711698,0.01570653578059611,0.29245199589962734,16469584.505020507,79346
0.2,0.75,0.75,0.003,2.5,0.030216211874048104,0.4822128192711698,0.01570653578059611,0.29245199589962734,16469584.505020507,79346
0.2,0.75,0.75,0.003,3.0,0.030216211874048104,0.4822128192711698,0.01570653578059611,0.29245199589962734,16469584.505020507,79346
0.2,0.75,0.75,0.0035,1.5,0.029564294967168614,0.45828016406664995,-0.003509600060301543,-0.017927845214521954,14628698.454547282,79346
0.2,0.75,0.75,0.0035,2.0,0.03382460711462665,0.4743646130468667,0.01065953483852744,0.1875425087353427,16792773.89676619,79346
0.2,0.75,0.75,0.0035,2.5,0.03354543190891457,0.47258202377480096,0.016650859851781608,0.2795864185103864,17308907.146436192,79346
0.2,0.75,0.75,0.0035,3.0,0.03354543190891457,0.47258202377480096,0.016650859851781608,0.2795864185103864,17308907.146436192,79346
0.2,0.75,0.75,0.004,1.5,0.029912699612576477,0.45983066353256163,-0.005577459307252508,-0.04214750105655662,14522410.32575687,79346
0.2,0.75,0.75,0.004,2.0,0.03459379003930918,0.44879423798413737,-0.002025259278649383,0.014354806017348213,15776951.2421716,79346
0.2,0.75,0.75,0.004,2.5,0.03643820455265612,0.4605990806697447,0.01650518708117188,0.2561998737346879,17972236.624402337,79346
0.2,0.75,0.75,0.004,3.0,0.03643820455265612,0.4605990806697447,0.01650518708117188,0.2561998737346879,17972236.624402337,79346
0.2,0.75,1.0,0.002,1.5,0.013098549185977637,0.2778364479611348,0.015311001647434708,0.33991240175054843,13051353.841362115,89130
0.2,0.75,1.0,0.002,2.0,0.013098549185977637,0.2778364479611348,0.015311001647434708,0.33991240175054843,13051353.841362115,89130
0.2,0.75,1.0,0.002,2.5,0.013098549185977637,0.2778364479611348,0.015311001647434708,0.33991240175054843,13051353.841362115,89130
0.2,0.75,1.0,0.002,3.0,0.013098549185977637,0.2778364479611348,0.015311001647434708,0.33991240175054843,13051353.841362115,89130
0.2,0.75,1.0,0.0025,1.5,0.014105778732709018,0.25386013900614135,0.005481303245833624,0.11697629237408046,12511093.992669582,89130
0.2,0.75,1.0,0.0025,2.0,0.014413727207905014,0.2584051583109654,0.017827660529881495,0.3275984875924214,13476738.399298592,89130
0.2,0.75,1.0,0.0025,2.5,0.014413727207905014,0.2584051583109654,0.017827660529881495,0.3275984875924214,13476738.399298592,89130
0.2,0.75,1.0,0.0025,3.0,0.014413727207905014,0.2584051583109654,0.017827660529881495,0.3275984875924214,13476738.399298592,89130
0.2,0.75,1.0,0.003,1.5,0.014004270466534852,0.2349254395894077,0.0019292825958228121,0.06290139967991823,12242220.018372873,89130
0.2,0.75,1.0,0.003,2.0,0.016828478933744062,0.2607251335914973,0.016631961246392768,0.2718653814749649,13830806.557583869,89130
0.2,0.75,1.0,0.003,2.5,0.015830919414882016,0.2489548975078461,0.021082648755143207,0.338196808913923,13992482.82856451,89130
0.2,0.75,1.0,0.003,3.0,0.015830919414882016,0.2489548975078461,0.021082648755143207,0.338196808913923,13992482.82856451,89130
0.2,0.75,1.0,0.0035,1.5,0.013826156521271171,0.2324922824005288,0.0016785342494209932,0.05924854516665121,12195121.23157133,89130
0.2,0.75,1.0,0.0035,2.0,0.01709415496518596,0.24314398642215806,0.005813407444621221,0.11156941571489126,13052421.717273815,89130
0.2,0.75,1.0,0.0035,2.5,0.017420925117433983,0.24573824951801665,0.02344085635130244,0.33940433234763207,14487550.53692362,89130
0.2,0.75,1.0,0.0035,3.0,0.017420925117433983,0.24573824951801665,0.02344085635130244,0.33940433234763207,14487550.53692362,89130
0.2,0.75,1.0,0.004,1.5,0.012630153068946104,0.20737269665278038,0.003449707810043501,0.08270590243124248,12121295.01907669,89130
0.2,0.75,1.0,0.004,2.0,0.01650015098425328,0.22267519450938633,0.0011107074450329435,0.05689548482753202,12603742.298084538,89130
0.2,0.75,1.0,0.004,2.5,0.019418819378798746,0.2475045045370171,0.01611017501508427,0.22712739385565545,14280995.915776372,89130
0.2,0.75,1.0,0.004,3.0,0.018773637909071494,0.24221420128388976,0.025004270954726904,0.33203976225067516,14884730.838102404,89130
0.2,1.0,0.0,0.002,1.5,0.036217707011388045,0.9852870216663565,0.021606248998508493,0.538043299196002,18443007.258560125,87444
0.2,1.0,0.0,0.002,2.0,0.036217707011388045,0.9852870216663565,0.021606248998508493,0.538043299196002,18443007.258560125,87444
0.2,1.0,0.0,0.002,2.5,0.036217707011388045,0.9852870216663565,0.021606248998508493,0.538043299196002,18443007.258560125,87444
0.2,1.0,0.0,0.002,3.0,0.036217707011388045,0.9852870216663565,0.021606248998508493,0.538043299196002,18443007.258560125,87444
0.2,1.0,0.0,0.0025,1.5,0.03964925022680488,0.9692470800115214,0.020693386448587647,0.4435874204095708,19201806.729534194,87444
0.2,1.0,0.0,0.0025,2.0,0.041877400068449866,0.9500578008644642,0.024287590990062835,0.5235802712818046,20179224.990373805,87444
0.2,1.0,0.0,0.0025,2.5,0.041877400068449866,0.9500578008644642,0.024287590990062835,0.5235802712818046,20179224.990373805,87444
0.2,1.0,0.0,0.0025,3.0,0.041877400068449866,0.9500578008644642,0.024287590990062835,0.5235802712818046,20179224.990373805,87444
0.2,1.0,0.0,0.003,1.5,0.03777517599670821,0.8733389273736785,0.019120136917065045,0.39117687858793776,18565900.74027261,87444
0.2,1.0,0.0,0.003,2.0,0.04757735131455276,0.929779977965746,0.02643634454891708,0.504205526105087,22014965.184815913,87444
0.2,1.0,0.0,0.003,2.5,0.047770180691841135,0.931732572265041,0.026520383237252032,0.5065549716441027,22081142.61072591,87444
0.2,1.0,0.0,0.003,3.0,0.047770180691841135,0.931732572265041,0.026520383237252032,0.5065549716441027,22081142.61072591,87444
0.2,1.0,0.0,0.0035,1.5,0.03449386388584719,0.7529677647836753,0.022454141613391432,0.407775079445661,18111772.613395132,87444
0.2,1.0,0.0,0.0035,2.0,0.04986912581823644,0.934898383816661,0.020651190992330815,0.36709226095049374,21961057.697211154,87444
0.2,1.0,0.0,0.0035,2.5,0.05372460485590547,0.9202868492737345,0.027483401013313147,0.47316343170781017,23999550.023014523,87444
0.2,1.0,0.0,0.0035,3.0,0.05372460485590547,0.9202868492737345,0.027483401013313147,0.47316343170781017,23999550.023014523,87444
0.2,1.0,0.0,0.004,1.5,0.032770783987900565,0.688496047787935,0.01870632872996647,0.34307289230568094,17331493.95781683,87444
0.2,1.0,0.0,0.004,2.0,0.04850786380558736,0.871483366224293,0.01697590720607156,0.2897212786838231,21129882.656203166,87444
0.2,1.0,0.0,0.004,2.5,0.05891038264113613,0.911105311562435,0.02676926984313388,0.4191467935890258,25573080.653237753,87444
0.2,1.0,0.0,0.004,3.0,0.05961879257306579,0.9145689555768183,0.027304104931819007,0.4328472419046905,25886724.399598856,87444
0.2,1.0,0.25,0.002,1.5,0.032744574991416586,0.901807720685523,0.015587975307761459,0.38895782825303754,17022705.86089869,79650
0.2,1.0,0.25,0.002,2.0,0.032744574991416586,0.901807720685523,0.015587975307761459,0.38895782825303754,17022705.86089869,79650
0.2,1.0,0.25,0.002,2.5,0.032744574991416586,0.901807720685523,0.015587975307761459,0.38895782825303754,17022705.86089869,79650
0.2,1.0,0.25,0.002,3.0,0.032744574991416586,0.901807720685523,0.015587975307761459,0.38895782825303754,17022705.86089869,79650
0.2,1.0,0.25,0.0025,1.5,0.038271248998583696,0.8710605443738112,0.01620836348981225,0.34530697229078344,18383355.40550163,79650
0.2,1.0,0.25,0.0025,2.0,0.038547505725096354,0.8749530130101689,0.016882782313200506,0.3668204853815376,18521245.445430953,79650
0.2,1.0,0.25,0.0025,2.5,0.038547505725096354,0.8749530130101689,0.016882782313200506,0.3668204853815376,18521245.445430953,79650
0.2,1.0,0.25,0.0025,3.0,0.038547505725096354,0.8749530130101689,0.016882782313200506,0.3668204853815376,18521245.445430953,79650
0.2,1.0,0.25,0.003,1.5,0.04050193821923331,0.8770726430000652,0.009540398408863116,0.19846749406302513,18230604.78757854,79650
0.2,1.0,0.25,0.003,2.0,0.044479564679527295,0.8597057894223125,0.017428568801936883,0.33672731481624885,20091939.59691113,79650
0.2,1.0,0.25,0.003,2.5,0.044479564679527295,0.8597057894223125,0.017428568801936883,0.33672731481624885,20091939.59691113,79650
0.2,1.0,0.25,0.003,3.0,0.044479564679527295,0.8597057894223125,0.017428568801936883,0.33672731481624885,20091939.59691113,79650
0.2,1.0,0.25,0.0035,1.5,0.04184342566532928,0.8551700684215858,0.006977185688244791,0.14319807360099562,18287175.934740484,79650
0.2,1.0,0.25,0.0035,2.0,0.04897262913763889,0.8396875048126227,0.014520796623298748,0.25489640889462406,20965616.366680644,79650
0.2,1.0,0.25,0.0035,2.5,0.04987903578431774,0.8488894739658822,0.01751893936937976,0.3085331337263218,21579146.35183251,79650
0.2,1.0,0.25,0.0035,3.0,0.04987903578431774,0.8488894739658822,0.01751893936937976,0.3085331337263218,21579146.35183251,79650
0.2,1.0,0.25,0.004,1.5,0.041900204602076,0.8087574523878336,0.003502805053285929,0.08712728090853103,17940770.579767037,79650
0.2,1.0,0.25,0.004,2.0,0.05030155877240161,0.8494785768531065,0.005286659617703027,0.10952933691879947,20241126.286823653,79650
0.2,1.0,0.25,0.004,2.5,0.05497804616965296,0.8383928214674201,0.01657991285814453,0.27207346406987426,22943560.65500196,79650
0.2,1.0,0.25,0.004,3.0,0.05497804616965296,0.8383928214674201,0.01657991285814453,0.27207346406987426,22943560.65500196,79650
0.2,1.0,0.5,0.002,1.5,0.026409223554713313,0.727295355544425,0.017098320684272084,0.434103164427315,15775909.182829492,73524
0.2,1.0,0.5,0.002,2.0,0.026409223554713313,0.727295355544425,0.017098320684272084,0.434103164427315,15775909.182829492,73524
0.2,1.0,0.5,0.002,2.5,0.026409223554713313,0.727295355544425,0.017098320684272084,0.434103164427315,15775909.182829492,73524
0.2,1.0,0.5,0.002,3.0,0.026409223554713313,0.727295355544425,0.017098320684272084,0.434103164427315,15775909.182829492,73524
0.2,1.0,0.5,0.0025,1.5,0.03088837317025317,0.6971851336726212,0.018930251975883383,0.39965562887405626,16923519.878039747,73524
0.2,1.0,0.5,0.0025,2.0,0.03088837317025317,0.6971851336726212,0.018930251975883383,0.39965562887405626,16923519.878039747,73524
0.2,1.0,0.5,0.0025,2.5,0.03088837317025317,0.6971851336726212,0.018930251975883383,0.39965562887405626,16923519.878039747,73524
0.2,1.0,0.5,0.0025,3.0,0.03088837317025317,0.6971851336726212,0.018930251975883383,0.39965562887405626,16923519.878039747,73524
0.2,1.0,0.5,0.003,1.5,0.035291791752920965,0.6982389844068779,0.01155566087712967,0.2196969585174862,17210930.883843496,73524
0.2,1.0,0.5,0.003,2.0,0.03517776505355297,0.6774682077808375,0.02125180121019299,0.3973029160081285,18153867.499825902,73524
0.2,1.0,0.5,0.003,2.5,0.03517776505355297,0.6774682077808375,0.02125180121019299,0.3973029160081285,18153867.499825902,73524
0.2,1.0,0.5,0.003,3.0,0.03517776505355297,0.6774682077808375,0.02125180121019299,0.3973029160081285,18153867.499825902,73524
0.2,1.0,0.5,0.0035,1.5,0.034984065127005026,0.6288495550223042,0.004511199448600012,0.10126889723199826,16465611.867730737,73524
0.2,1.0,0.5,0.0035,2.0,0.039723480874148454,0.6697445811821165,0.02270871465592217,0.38171053804540983,19439908.52350589,73524
0.2,1.0,0.5,0.0035,2.5,0.039723480874148454,0.6697445811821165,0.022687587424472966,0.38133959072934903,19437599.48387314,73524
0.2,1.0,0.5,0.0035,3.0,0.039723480874148454,0.6697445811821165,0.022687587424472966,0.38133959072934903,19437599.48387314,73524
0.2,1.0,0.5,0.004,1.5,0.034364186950614384,0.5875212942292938,0.0039121998101236954,0.09147382865024879,16274615.842540735,73524
0.2,1.0,0.5,0.004,2.0,0.04272525085669665,0.6549442818706721,0.014148129204833326,0.22540661626629,19271654.93527805,73524
0.2,1.0,0.5,0.004,2.5,0.04367535340495432,0.6580477470915859,0.022994670648069482,0.35392358552196834,20513818.781641692,73524
0.2,1.0,0.5,0.004,3.0,0.04367535340495432,0.6580477470915859,0.022994670648069482,0.35392358552196834,20513818.781641692,73524
0.2,1.0,0.75,0.002,1.5,0.024163538841663446,0.533531203230516,0.012725558170892493,0.32437034339062126,14933296.880957626,79346
0.2,1.0,0.75,0.002,2.0,0.024163538841663446,0.533531203230516,0.012725558170892493,0.32437034339062126,14933296.880957626,79346
0.2,1.0,0.75,0.002,2.5,0.024163538841663446,0.533531203230516,0.012725558170892493,0.32437034339062126,14933296.880957626,79346
0.2,1.0,0.75,0.002,3.0,0.024163538841663446,0.533531203230516,0.012725558170892493,0.32437034339062126,14933296.880957626,79346
0.2,1.0,0.75,0.0025,1.5,0.027822955025430307,0.5085695936283111,0.012785585893546614,0.27052756949973195,15689261.229997884,79346
0.2,1.0,0.75,0.0025,2.0,0.027668413307989193,0.5072141429870692,0.014381316930953902,0.30182139950327025,15799232.918280397,79346
0.2,1.0,0.75,0.0025,2.5,0.027668413307989193,0.5072141429870692,0.014381316930953902,0.30182139950327025,15799232.918280397,79346
0.2,1.0,0.75,0.0025,3.0,0.027668413307989193,0.5072141429870692,0.014381316930953902,0.30182139950327025,15799232.918280397,79346
0.2,1.0,0.75,0.003,1.5,0.02988708834769649,0.48357037852668844,0.0011604977326906685,0.04961207850897905,15092232.665763367,79346
0.2,1.0,0.75,0.003,2.0,0.031225713068288474,0.49365197180338405,0.01635070826254048,0.30090945258470503,16753845.27729003,79346
0.2,1.0,0.75,0.003,2.5,0.031225713068288474,0.49365197180338405,0.01635070826254048,0.30090945258470503,16753845.27729003,79346
0.2,1.0,0.75,0.003,3.0,0.031225713068288474,0.49365197180338405,0.01635070826254048,0.30090945258470503,16753845.27729003,79346
0.2,1.0,0.75,0.0035,1.5,0.030265549648405887,0.4650778659169519,-0.0007598861296564952,0.02285943891510105,15002128.928993715,79346
0.2,1.0,0.75,0.0035,2.0,0.0349441225628504,0.485290516180739,0.0125807798831985,0.2136541558729523,17231697.726634096,79346
0.2,1.0,0.75,0.0035,2.5,0.03451023021672994,0.481590921985368,0.01712600439989287,0.2844211707521795,17579568.732482616,79346
0.2,1.0,0.75,0.0035,3.0,0.03451023021672994,0.481590921985368,0.01712600439989287,0.2844211707521795,17579568.732482616,79346
0.2,1.0,0.75,0.004,1.5,0.030213799789545526,0.46153456439746465,-0.003940387512222254,-0.021411479772539863,14719460.56316894,79346
0.2,1.0,0.75,0.004,2.0,0.03668778072502543,0.47174282885900143,-0.001198939013629552,0.024992607357647252,16299111.882242016,79346
0.2,1.0,0.75,0.004,2.5,0.03741286693183188,0.46875187866320683,0.017075282490279786,0.2619790829660405,18264813.422739863,79346
0.2,1.0,0.75,0.004,3.0,0.03741286693183188,0.46875187866320683,0.017075282490279786,0.2619790829660405,18264813.422739863,79346
0.2,1.0,1.0,0.002,1.5,0.013689136938833002,0.2860236983019363,0.014892865057554605,0.32323111540781374,13125233.62527913,89130
0.2,1.0,1.0,0.002,2.0,0.013689136938833002,0.2860236983019363,0.014892865057554605,0.32323111540781374,13125233.62527913,89130
0.2,1.0,1.0,0.002,2.5,0.013689136938833002,0.2860236983019363,0.014892865057554605,0.32323111540781374,13125233.62527913,89130
0.2,1.0,1.0,0.002,3.0,0.013689136938833002,0.2860236983019363,0.014892865057554605,0.32323111540781374,13125233.62527913,89130
0.2,1.0,1.0,0.0025,1.5,0.015345677916169587,0.2719841087205723,0.006903123783709386,0.1384027472011221,12826869.27352025,89130
0.2,1.0,1.0,0.0025,2.0,0.015093480733688658,0.2665679366636928,0.01766761860360999,0.31852005632121594,13589149.507013952,89130
0.2,1.0,1.0,0.0025,2.5,0.015093480733688658,0.2665679366636928,0.01766761860360999,0.31852005632121594,13589149.507013952,89130
0.2,1.0,1.0,0.0025,3.0,0.015093480733688658,0.2665679366636928,0.01766761860360999,0.31852005632121594,13589149.507013952,89130
0.2,1.0,1.0,0.003,1.5,0.014331282790288835,0.23651082846724256,0.0019314248346853358,0.06311483780741615,12296768.865325943,89130
0.2,1.0,1.0,0.003,2.0,0.017629313497010246,0.26919343581448785,0.017711173543990988,0.2838258082126918,14066894.787500646,89130
0.2,1.0,1.0,0.003,2.5,0.016602577646503525,0.25716218427547255,0.021200591441763006,0.33516945986744107,14148736.922453653,89130
0.2,1.0,1.0,0.003,3.0,0.016602577646503525,0.25716218427547255,0.021200591441763006,0.33516945986744107,14148736.922453653,89130
0.2,1.0,1.0,0.0035,1.5,0.014652529918257162,0.2401776759460111,0.0021943372730268695,0.06663441601194758,12369072.675054453,89130
0.2,1.0,1.0,0.0035,2.0,0.017831157789395036,0.24988090939450824,0.007076994291780103,0.12606885281335586,13278585.82310851,89130
0.2,1.0,1.0,0.0035,2.5,0.01829304037821844,0.2538843108264845,0.023249922264769518,0.332207578514293,14643522.393289238,89130
0.2,1.0,1.0,0.0035,3.0,0.01829304037821844,0.2538843108264845,0.023249922264769518,0.332207578514293,14643522.393289238,89130
0.2,1.0,1.0,0.004,1.5,0.011993190654520758,0.19833604740607164,0.0029489249717171706,0.0766464114046568,11982434.550835814,89130
0.2,1.0,1.0,0.004,2.0,0.017316599993700166,0.22946832507832732,0.002275538916233666,0.07088908360980882,12829147.78221085,89130
0.2,1.0,1.0,0.004,2.5,0.020068326603761122,0.2523945476746164,0.01524858367064752,0.21416167895225782,14336515.857096596,89130
0.2,1.0,1.0,0.004,3.0,0.01966892485005256,0.24965076768902938,0.024851635415296336,0.32553780080753325,15052704.017800577,89130
0.2,1.5,0.0,0.002,1.5,0.03682725940590381,1.0075421365513804,0.02219932782216061,0.5363825255572815,18654892.116108514,87444
0.2,1.5,0.0,0.002,2.0,0.03682725940590381,1.0075421365513804,0.02219932782216061,0.5363825255572815,18654892.116108514,87444
0.2,1.5,0.0,0.002,2.5,0.03682725940590381,1.0075421365513804,0.02219932782216061,0.5363825255572815,18654892.116108514,87444
0.2,1.5,0.0,0.002,3.0,0.03682725940590381,1.0075421365513804,0.02219932782216061,0.5363825255572815,18654892.116108514,87444
0.2,1.5,0.0,0.0025,1.5,0.04015224728637756,0.981872209230092,0.02119555880031254,0.44577495673543494,19384687.809216373,87444
0.2,1.5,0.0,0.0025,2.0,0.0425162398533494,0.974055449146674,0.024633454724624304,0.517542592608458,20389564.749527253,87444
0.2,1.5,0.0,0.0025,2.5,0.0425162398533494,0.974055449146674,0.024633454724624304,0.517542592608458,20389564.749527253,87444
0.2,1.5,0.0,0.0025,3.0,0.0425162398533494,0.974055449146674,0.024633454724624304,0.517542592608458,20389564.749527253,87444
0.2,1.5,0.0,0.003,1.5,0.039658311761925136,0.9286332429531915,0.019030575445191156,0.37336095378220213,19024911.63085234,87444
0.2,1.5,0.0,0.003,2.0,0.048715819668647464,0.959187346254701,0.02640672461198501,0.4925540421165297,22342515.88619567,87444
0.2,1.5,0.0,0.003,2.5,0.048804944019801955,0.9596896005751067,0.026475048671143364,0.4947290582137816,22377201.10366483,87444
0.2,1.5,0.0,0.003,3.0,0.048804944019801955,0.9596896005751067,0.026475048671143364,0.4947290582137816,22377201.10366483,87444
0.2,1.5,0.0,0.0035,1.5,0.036609620191639936,0.8076124620582539,0.019989390889172398,0.36499954170529497,18371071.808731396,87444
0.2,1.5,0.0,0.0035,2.0,0.05068919874957034,0.9425722506856079,0.0210849422040833,0.3671591068538287,22252404.353803962,87444
0.2,1.5,0.0,0.0035,2.5,0.055115227618525164,0.9503729574968129,0.027263831828463703,0.463954152537263,24408718.91878526,87444
0.2,1.5,0.0,0.0035,3.0,0.055115227618525164,0.9503729574968129,0.027263831828463703,0.463954152537263,24408718.91878526,87444
0.2,1.5,0.0,0.004,1.5,0.032932446796732906,0.697223770865911,0.020510437970877815,0.36540382333721666,17546449.129796807,87444
0.2,1.5,0.0,0.004,2.0,0.05226050901898671,0.9356873090228017,0.01816268270075483,0.30304029802378013,22343116.270068265,87444
0.2,1.5,0.0,0.004,2.5,0.06033514995485567,0.9356486703305936,0.02731788748110553,0.42591296587662947,26130415.550400488,87444
0.2,1.5,0.0,0.004,3.0,0.06098036826215081,0.9398437493671093,0.027507827733669776,0.4330053718280499,26377922.352906622,87444
